Name,mtd_interval,MEF,ASR,time_to_compromise,host_compromise_ratio,network_size,exposed_endpoints,attack_path_exposure,ROA,risk,shortest_path_variability
mtd_ai,200,0.005030830967605933,0.2777777777777778,2996.2425874130545,0.05333333333333334,150,5,0.125,0.09341413550589493,0.2843400046857486,-3.021276595744681
mtd_ai,200,0.005030830967605933,0.3409090909090909,4227.266692393463,0.10666666666666667,150,5,0.125,0.09341413550589493,0.2843400046857486,-3.021276595744681
mtd_ai,200,0.005030830967605933,0.3879310344827586,5000.525830693943,0.15333333333333332,150,5,0.125,0.09341413550589493,0.2843400046857486,-3.021276595744681
mtd_ai,200,0.005030830967605933,0.38961038961038963,6424.96631917517,0.20666666666666667,150,5,0.125,0.09341413550589493,0.2843400046857486,-3.021276595744681
mtd_ai,200,0.005030830967605933,0.42134831460674155,7214.291324888774,0.25333333333333335,150,5,0.125,0.09341413550589493,0.2843400046857486,-3.021276595744681
mtd_ai,200,0.0050406569043762,0.25862068965517243,2467.3648585523633,0.05333333333333334,150,5,0.148,0.9631822239600997,3.8387127733502076,0.0
mtd_ai,200,0.0050406569043762,0.3409090909090909,3447.102042774248,0.10666666666666667,150,5,0.148,0.9631822239600997,3.8387127733502076,0.0
mtd_ai,200,0.0050406569043762,0.39473684210526316,4262.7201883138505,0.15333333333333332,150,5,0.148,0.9631822239600997,3.8387127733502076,0.0
mtd_ai,200,0.0050406569043762,0.4166666666666667,5140.934285032066,0.20666666666666667,150,5,0.148,0.9631822239600997,3.8387127733502076,0.0
mtd_ai,200,0.0050406569043762,0.4573170731707317,5975.713322040661,0.25333333333333335,150,5,0.148,0.9631822239600997,3.8387127733502076,0.0
mtd_ai,200,0.005043824401547539,0.375,1858.1850218824443,0.05333333333333334,150,5,0.11222222222222224,15.419995712822988,4.211288239389979,0.0
mtd_ai,200,0.005043824401547539,0.4166666666666667,3343.881196475684,0.10666666666666667,150,5,0.11222222222222224,15.419995712822988,4.211288239389979,0.0
mtd_ai,200,0.005043824401547539,0.4891304347826087,3900.7026598315488,0.15333333333333332,150,5,0.11222222222222224,15.419995712822988,4.211288239389979,0.0
mtd_ai,200,0.005043824401547539,0.4838709677419355,5211.443669614431,0.20666666666666667,150,5,0.11222222222222224,15.419995712822988,4.211288239389979,0.0
mtd_ai,200,0.005043824401547539,0.5208333333333334,5598.21677957481,0.25333333333333335,150,5,0.11222222222222224,15.419995712822988,4.211288239389979,0.0
mtd_ai,200,0.005035779403471596,0.3409090909090909,2048.360411070308,0.05333333333333334,150,5,0.162,1.8876201245674447,2.3187497653616167,0.0
mtd_ai,200,0.005035779403471596,0.36585365853658536,3664.966200760118,0.10666666666666667,150,5,0.162,1.8876201245674447,2.3187497653616167,0.0
mtd_ai,200,0.005035779403471596,0.45,4303.3597613323345,0.15333333333333332,150,5,0.162,1.8876201245674447,2.3187497653616167,0.0
mtd_ai,200,0.005035779403471596,0.4411764705882353,5478.471675923312,0.20666666666666667,150,5,0.162,1.8876201245674447,2.3187497653616167,0.0
mtd_ai,200,0.005035779403471596,0.4573170731707317,6256.385647118861,0.25333333333333335,150,5,0.162,1.8876201245674447,2.3187497653616167,0.0
mtd_ai,200,0.005030816195576105,0.2777777777777778,2661.296773990404,0.05333333333333334,150,5,0.15,0.39961211030679394,1.4438764654276448,0.0
mtd_ai,200,0.005030816195576105,0.3488372093023256,3871.608307883983,0.10666666666666667,150,5,0.15,0.39961211030679394,1.4438764654276448,0.0
mtd_ai,200,0.005030816195576105,0.3879310344827586,5013.282559770907,0.15333333333333332,150,5,0.15,0.39961211030679394,1.4438764654276448,0.0
mtd_ai,200,0.005030816195576105,0.4225352112676056,5717.33415193127,0.20666666666666667,150,5,0.15,0.39961211030679394,1.4438764654276448,0.0
mtd_ai,200,0.005030816195576105,0.42134831460674155,6742.266322400011,0.25333333333333335,150,5,0.15,0.39961211030679394,1.4438764654276448,0.0
mtd_ai,200,0.005034586886614528,0.28846153846153844,2916.962590900748,0.05333333333333334,150,5,0.14527777777777776,0.1128161030472919,0.14023344639049398,0.0
mtd_ai,200,0.005034586886614528,0.35714285714285715,4383.27442869187,0.10666666666666667,150,5,0.14527777777777776,0.1128161030472919,0.14023344639049398,0.0
mtd_ai,200,0.005034586886614528,0.4326923076923077,4860.518030233225,0.15333333333333332,150,5,0.14527777777777776,0.1128161030472919,0.14023344639049398,0.0
mtd_ai,200,0.005034586886614528,0.46875,5582.428438394802,0.20666666666666667,150,5,0.14527777777777776,0.1128161030472919,0.14023344639049398,0.0
mtd_ai,200,0.005034586886614528,0.4807692307692308,6478.289582657249,0.25333333333333335,150,5,0.14527777777777776,0.1128161030472919,0.14023344639049398,0.0
mtd_ai,200,0.005035321100406875,0.28846153846153844,2712.4182535299406,0.05333333333333334,150,5,0.12455555555555556,2.863326536732763,5.1056300003795405,0.0
mtd_ai,200,0.005035321100406875,0.32608695652173914,4334.663669861973,0.10666666666666667,150,5,0.12455555555555556,2.863326536732763,5.1056300003795405,0.0
mtd_ai,200,0.005035321100406875,0.3879310344827586,5073.124254563329,0.15333333333333332,150,5,0.12455555555555556,2.863326536732763,5.1056300003795405,0.0
mtd_ai,200,0.005035321100406875,0.4411764705882353,5444.86939184891,0.20666666666666667,150,5,0.12455555555555556,2.863326536732763,5.1056300003795405,0.0
mtd_ai,200,0.005035321100406875,0.4807692307692308,5842.816194581625,0.25333333333333335,150,5,0.12455555555555556,2.863326536732763,5.1056300003795405,0.0
