Name,mtd_interval,MEF,ASR,time_to_compromise,host_compromise_ratio,network_size,total_number_of_ports,attack_path_exposure,ROA,risk,shortest_path_variability
mtd_ai,200,0.005035729699044154,0.35714285714285715,8.38494603487444,0.05333333333333334,150,1062,0.15476190476190477,0.8266012000220481,2.434508107729302,0.0
mtd_ai,200,0.005035729699044154,0.39473684210526316,9.020289043956746,0.10666666666666667,150,1062,0.15476190476190477,0.8266012000220481,2.434508107729302,0.0
mtd_ai,200,0.005035729699044154,0.4326923076923077,9.181133431211954,0.15333333333333332,150,1062,0.15476190476190477,0.8266012000220481,2.434508107729302,0.0
mtd_ai,200,0.005035729699044154,0.4411764705882353,9.471778250077188,0.20666666666666667,150,1062,0.15476190476190477,0.8266012000220481,2.434508107729302,0.0
mtd_ai,200,0.005035729699044154,0.45180722891566266,9.715488136128732,0.25333333333333335,150,1062,0.15476190476190477,0.8266012000220481,2.434508107729302,0.0
mtd_ai,200,0.005031250661839839,0.35714285714285715,7.526070582179627,0.05333333333333334,150,1051,0.1717777777777778,1.1631732148456246,4.299914826519047,0.0
mtd_ai,200,0.005031250661839839,0.36585365853658536,8.387847759120488,0.10666666666666667,150,1051,0.1717777777777778,1.1631732148456246,4.299914826519047,0.0
mtd_ai,200,0.005031250661839839,0.4017857142857143,8.562651353302277,0.15333333333333332,150,1051,0.1717777777777778,1.1631732148456246,4.299914826519047,0.0
mtd_ai,200,0.005031250661839839,0.44776119402985076,8.83061148819574,0.20666666666666667,150,1051,0.1717777777777778,1.1631732148456246,4.299914826519047,0.0
mtd_ai,200,0.005031250661839839,0.4573170731707317,8.959044393245103,0.25333333333333335,150,1051,0.1717777777777778,1.1631732148456246,4.299914826519047,0.0
mtd_ai,200,0.005034504285109035,0.22727272727272727,9.671740854250444,0.05333333333333334,150,1009,0.13185185185185186,0.14832043761703853,0.641096734488951,3.275
mtd_ai,200,0.005034504285109035,0.3125,9.40943818329932,0.10666666666666667,150,1009,0.13185185185185186,0.14832043761703853,0.641096734488951,3.275
mtd_ai,200,0.005034504285109035,0.35714285714285715,9.36567958448204,0.15333333333333332,150,1009,0.13185185185185186,0.14832043761703853,0.641096734488951,3.275
mtd_ai,200,0.005034504285109035,0.39473684210526316,9.441947373263892,0.20666666666666667,150,1009,0.13185185185185186,0.14832043761703853,0.641096734488951,3.275
mtd_ai,200,0.005034504285109035,0.4411764705882353,9.656138706455103,0.25333333333333335,150,1009,0.13185185185185186,0.14832043761703853,0.641096734488951,3.275
mtd_ai,200,0.0050344248816287475,0.32608695652173914,8.95048116028978,0.05333333333333334,150,1021,0.15633333333333335,0.4495007770580075,2.011796822193791,2.9545454545454546
mtd_ai,200,0.0050344248816287475,0.375,8.840419032850457,0.10666666666666667,150,1021,0.15633333333333335,0.4495007770580075,2.011796822193791,2.9545454545454546
mtd_ai,200,0.0050344248816287475,0.42452830188679247,9.024253258499238,0.15333333333333332,150,1021,0.15633333333333335,0.4495007770580075,2.011796822193791,2.9545454545454546
mtd_ai,200,0.0050344248816287475,0.43478260869565216,9.512335819439572,0.20666666666666667,150,1021,0.15633333333333335,0.4495007770580075,2.011796822193791,2.9545454545454546
mtd_ai,200,0.0050344248816287475,0.47468354430379744,9.791982441728454,0.25333333333333335,150,1021,0.15633333333333335,0.4495007770580075,2.011796822193791,2.9545454545454546
mtd_ai,200,0.005035734642057628,0.39473684210526316,7.699735101853751,0.05333333333333334,150,1002,0.15666666666666668,0.30017516164382485,0.6244754226162986,0.0
mtd_ai,200,0.005035734642057628,0.40540540540540543,8.518780760313147,0.10666666666666667,150,1002,0.15666666666666668,0.30017516164382485,0.6244754226162986,0.0
mtd_ai,200,0.005035734642057628,0.42452830188679247,8.501554206630447,0.15333333333333332,150,1002,0.15666666666666668,0.30017516164382485,0.6244754226162986,0.0
mtd_ai,200,0.005035734642057628,0.44776119402985076,8.652623562843416,0.20666666666666667,150,1002,0.15666666666666668,0.30017516164382485,0.6244754226162986,0.0
mtd_ai,200,0.005035734642057628,0.4807692307692308,8.89709066262011,0.25333333333333335,150,1002,0.15666666666666668,0.30017516164382485,0.6244754226162986,0.0
mtd_ai,200,0.005041264561685967,0.4411764705882353,7.563240967241061,0.05333333333333334,150,1067,0.10444444444444444,0.07872813732070645,0.25111360571105756,0.0
mtd_ai,200,0.005041264561685967,0.46875,7.885294402924935,0.10666666666666667,150,1067,0.10444444444444444,0.07872813732070645,0.25111360571105756,0.0
mtd_ai,200,0.005041264561685967,0.4891304347826087,8.133749429090306,0.15333333333333332,150,1067,0.10444444444444444,0.07872813732070645,0.25111360571105756,0.0
mtd_ai,200,0.005041264561685967,0.4918032786885246,8.471700454298507,0.20666666666666667,150,1067,0.10444444444444444,0.07872813732070645,0.25111360571105756,0.0
mtd_ai,200,0.005041264561685967,0.5208333333333334,8.783874765534309,0.25333333333333335,150,1067,0.10444444444444444,0.07872813732070645,0.25111360571105756,0.0
mtd_ai,200,0.005033271465003872,0.39473684210526316,7.552938434682367,0.05333333333333334,150,1088,0.15053968253968258,0.6036405094663193,2.0726604001449416,0.0
mtd_ai,200,0.005033271465003872,0.39473684210526316,7.8857650895946145,0.10666666666666667,150,1088,0.15053968253968258,0.6036405094663193,2.0726604001449416,0.0
mtd_ai,200,0.005033271465003872,0.42452830188679247,8.213107941255435,0.15333333333333332,150,1088,0.15053968253968258,0.6036405094663193,2.0726604001449416,0.0
mtd_ai,200,0.005033271465003872,0.4838709677419355,8.332208939405568,0.20666666666666667,150,1088,0.15053968253968258,0.6036405094663193,2.0726604001449416,0.0
