Name,mtd_interval,MEF,ASR,time_to_compromise,host_compromise_ratio,network_size,total_number_of_ports,attack_path_exposure,ROA,risk,shortest_path_variability
mtd_ai,50,0.009915337365807663,0.1171875,8.634921045393964,1.0666666666666667,200,1080,0.14766666666666667,1.7089679929390573,4.5469245355793335,0.0
mtd_ai,50,0.009915337365807663,0.15789473684210525,8.7739032109312,1.0666666666666667,200,1080,0.14766666666666667,1.7089679929390573,4.5469245355793335,0.0
mtd_ai,50,0.009915337365807663,0.19230769230769232,8.97290957335174,1.0222222222222221,200,1080,0.14766666666666667,1.7089679929390573,4.5469245355793335,0.0
mtd_ai,50,0.009915337365807663,0.22727272727272727,9.040626908122876,1.0333333333333334,200,1080,0.14766666666666667,1.7089679929390573,4.5469245355793335,0.0
mtd_ai,50,0.009915337365807663,0.23734177215189872,8.867547578171074,1.0133333333333334,200,1080,0.14766666666666667,1.7089679929390573,4.5469245355793335,0.0
mtd_ai,50,0.009936414946696183,0.11029411764705882,7.904818290354616,1.0666666666666667,200,1050,0.1457142857142857,1.2351443659112098,4.010631219691139,0.0
mtd_ai,50,0.009936414946696183,0.1744186046511628,8.364409403322032,1.0666666666666667,200,1050,0.1457142857142857,1.2351443659112098,4.010631219691139,0.0
mtd_ai,50,0.009936414946696183,0.225,8.665202173239903,1.0222222222222221,200,1050,0.1457142857142857,1.2351443659112098,4.010631219691139,0.0
mtd_ai,50,0.009936414946696183,0.25862068965517243,8.934873212208474,1.0333333333333334,200,1050,0.1457142857142857,1.2351443659112098,4.010631219691139,0.0
mtd_ai,50,0.009936414946696183,0.2952755905511811,9.02995562667677,1.0133333333333334,200,1050,0.1457142857142857,1.2351443659112098,4.010631219691139,0.0
mtd_ai,50,0.009915818534059179,0.1271186440677966,8.56989825472655,1.0666666666666667,200,994,0.1306878306878307,0.7761020743169169,2.786513286458812,0.0
mtd_ai,50,0.009915818534059179,0.21428571428571427,8.80980641085681,1.0666666666666667,200,994,0.1306878306878307,0.7761020743169169,2.786513286458812,0.0
mtd_ai,50,0.009915818534059179,0.2710843373493976,8.953046882154448,1.0222222222222221,200,994,0.1306878306878307,0.7761020743169169,2.786513286458812,0.0
mtd_ai,50,0.009915818534059179,0.2727272727272727,9.118409891678429,1.0333333333333334,200,994,0.1306878306878307,0.7761020743169169,2.786513286458812,0.0
mtd_ai,50,0.009915818534059179,0.31512605042016806,9.257096334688848,1.0133333333333334,200,994,0.1306878306878307,0.7761020743169169,2.786513286458812,0.0
mtd_ai,50,0.009930627249632161,0.13392857142857142,9.782648548120823,1.0666666666666667,200,1121,0.14622222222222223,2.88809503705342,6.6732307711742775,0.0
mtd_ai,50,0.009930627249632161,0.15306122448979592,9.511670168933122,1.0666666666666667,200,1121,0.14622222222222223,2.88809503705342,6.6732307711742775,0.0
mtd_ai,50,0.009930627249632161,0.20833333333333334,9.651942297959142,1.0222222222222221,200,1121,0.14622222222222223,2.88809503705342,6.6732307711742775,0.0
mtd_ai,50,0.009930627249632161,0.23809523809523808,9.660255667821671,1.0333333333333334,200,1121,0.14622222222222223,2.88809503705342,6.6732307711742775,0.0
mtd_ai,50,0.009930627249632161,0.22727272727272727,9.389608225685537,1.0133333333333334,200,1121,0.14622222222222223,2.88809503705342,6.6732307711742775,0.0
mtd_ai,50,0.009928390576678641,0.125,9.204097358407688,1.0666666666666667,200,1051,0.15333333333333332,1.6620274909012553,5.274203256192366,0.0
mtd_ai,50,0.009928390576678641,0.18072289156626506,9.417498124989928,1.0666666666666667,200,1051,0.15333333333333332,1.6620274909012553,5.274203256192366,0.0
mtd_ai,50,0.009928390576678641,0.22277227722772278,9.381654184932604,1.0222222222222221,200,1051,0.15333333333333332,1.6620274909012553,5.274203256192366,0.0
mtd_ai,50,0.009928390576678641,0.25210084033613445,9.639473705356707,1.0333333333333334,200,1051,0.15333333333333332,1.6620274909012553,5.274203256192366,0.0
mtd_ai,50,0.009928390576678641,0.26223776223776224,9.336034891076586,1.0133333333333334,200,1051,0.15333333333333332,1.6620274909012553,5.274203256192366,0.0
mtd_ai,50,0.009919348672487893,0.08333333333333333,8.585160122691928,1.0666666666666667,200,1069,0.10622222222222222,0.33648565061541663,0.9570851782197893,0.0
mtd_ai,50,0.009919348672487893,0.14705882352941177,8.777305903394215,1.0666666666666667,200,1069,0.10622222222222222,0.33648565061541663,0.9570851782197893,0.0
mtd_ai,50,0.009919348672487893,0.17857142857142858,9.093808934059503,1.0222222222222221,200,1069,0.10622222222222222,0.33648565061541663,0.9570851782197893,0.0
