Name,mtd_interval,MEF,ASR,time_to_compromise,host_compromise_ratio,network_size,exposed_endpoints,attack_path_exposure,ROA,risk,shortest_path_variability
mtd_ai,200,0.005061559627075386,0.22058823529411764,4071.8586006897176,0.05333333333333334,150,5,0.15,1.4687295257937252,5.08211443926965,0.0
mtd_ai,200,0.005061559627075386,0.32608695652173914,4727.901778062722,0.10666666666666667,150,5,0.15,1.4687295257937252,5.08211443926965,0.0
mtd_ai,200,0.005061559627075386,0.4090909090909091,5284.558263549269,0.15333333333333332,150,5,0.15,1.4687295257937252,5.08211443926965,0.0
mtd_ai,200,0.005061559627075386,0.410958904109589,6482.828177836194,0.20666666666666667,150,5,0.15,1.4687295257937252,5.08211443926965,0.0
mtd_ai,200,0.005061559627075386,0.45180722891566266,6806.364865754276,0.25333333333333335,150,5,0.15,1.4687295257937252,5.08211443926965,0.0
mtd_ai,200,0.005053231773079134,0.21428571428571427,4483.366084698748,0.05333333333333334,150,5,0.1277777777777778,1.211418016438088,3.7603437386040754,0.0
mtd_ai,200,0.005053231773079134,0.30612244897959184,5647.909054020273,0.10666666666666667,150,5,0.1277777777777778,1.211418016438088,3.7603437386040754,0.0
mtd_ai,200,0.005053231773079134,0.34615384615384615,7040.349973027347,0.15333333333333332,150,5,0.1277777777777778,1.211418016438088,3.7603437386040754,0.0
mtd_ai,200,0.005053231773079134,0.375,7504.728609701713,0.20666666666666667,150,5,0.1277777777777778,1.211418016438088,3.7603437386040754,0.0
mtd_ai,200,0.005053231773079134,0.4076086956521739,8027.742361990853,0.25333333333333335,150,5,0.1277777777777778,1.211418016438088,3.7603437386040754,0.0
mtd_ai,200,0.005065419995605264,0.375,2125.8444147745086,0.05333333333333334,150,5,0.12333333333333334,0.36031815598839806,0.7077231383195325,0.0
mtd_ai,200,0.005065419995605264,0.36585365853658536,4420.61871334082,0.10666666666666667,150,5,0.12333333333333334,0.36031815598839806,0.7077231383195325,0.0
mtd_ai,200,0.005065419995605264,0.4090909090909091,5298.297549220769,0.15333333333333332,150,5,0.12333333333333334,0.36031815598839806,0.7077231383195325,0.0
mtd_ai,200,0.005065419995605264,0.45454545454545453,5897.391569234342,0.20666666666666667,150,5,0.12333333333333334,0.36031815598839806,0.7077231383195325,0.0
mtd_ai,200,0.005065419995605264,0.4807692307692308,6474.146308202135,0.25333333333333335,150,5,0.12333333333333334,0.36031815598839806,0.7077231383195325,0.0
mtd_ai,200,0.005046302900234931,0.3,2090.8451273554315,0.05333333333333334,150,5,0.143,0.23820237269996722,0.4457890170912021,0.0
mtd_ai,200,0.005046302900234931,0.23809523809523808,7058.64085707843,0.10666666666666667,150,5,0.143,0.23820237269996722,0.4457890170912021,0.0
mtd_ai,200,0.005046302900234931,0.29605263157894735,7634.332615527479,0.15333333333333332,150,5,0.143,0.23820237269996722,0.4457890170912021,0.0
mtd_ai,200,0.005046302900234931,0.3488372093023256,7986.072538319746,0.20666666666666667,150,5,0.143,0.23820237269996722,0.4457890170912021,0.0
mtd_ai,200,0.005046302900234931,0.39893617021276595,8444.797131358775,0.25333333333333335,150,5,0.143,0.23820237269996722,0.4457890170912021,0.0
mtd_ai,200,0.005075218016419951,0.25,3557.8657011801397,0.05333333333333334,150,5,0.13333333333333333,0.6518698358706629,2.4922697800123914,0.0
mtd_ai,200,0.005075218016419951,0.36585365853658536,4088.240969783099,0.10666666666666667,150,5,0.13333333333333333,0.6518698358706629,2.4922697800123914,0.0
mtd_ai,200,0.005075218016419951,0.4166666666666667,4848.874602044418,0.15333333333333332,150,5,0.13333333333333333,0.6518698358706629,2.4922697800123914,0.0
mtd_ai,200,0.005075218016419951,0.44776119402985076,5241.943343459376,0.20666666666666667,150,5,0.13333333333333333,0.6518698358706629,2.4922697800123914,0.0
mtd_ai,200,0.005075218016419951,0.487012987012987,5669.555128208766,0.25333333333333335,150,5,0.13333333333333333,0.6518698358706629,2.4922697800123914,0.0
mtd_ai,200,0.005075469700137619,0.375,1561.505959355513,0.05333333333333334,150,5,0.1288888888888889,0.7457621463495282,2.8418613852296266,0.0
mtd_ai,200,0.005075469700137619,0.38461538461538464,3048.4429294059573,0.10666666666666667,150,5,0.1288888888888889,0.7457621463495282,2.8418613852296266,0.0
mtd_ai,200,0.005075469700137619,0.4326923076923077,3752.7929271921794,0.15333333333333332,150,5,0.1288888888888889,0.7457621463495282,2.8418613852296266,0.0
mtd_ai,200,0.005075469700137619,0.46875,4368.952904526481,0.20666666666666667,150,5,0.1288888888888889,0.7457621463495282,2.8418613852296266,0.0
mtd_ai,200,0.005075469700137619,0.4807692307692308,5909.010706502998,0.25333333333333335,150,5,0.1288888888888889,0.7457621463495282,2.8418613852296266,0.0
mtd_ai,200,0.005045306209322874,0.375,1567.5159235232322,0.05333333333333334,150,5,0.1111111111111111,0.19676487174787588,0.8491533426429292,0.0
mtd_ai,200,0.005045306209322874,0.2727272727272727,6180.9472882179125,0.10666666666666667,150,5,0.1111111111111111,0.19676487174787588,0.8491533426429292,0.0
mtd_ai,200,0.005045306209322874,0.34615384615384615,6930.540581687361,0.15333333333333332,150,5,0.1111111111111111,0.19676487174787588,0.8491533426429292,0.0
mtd_ai,200,0.005045306209322874,0.38461538461538464,7673.281565474865,0.20666666666666667,150,5,0.1111111111111111,0.19676487174787588,0.8491533426429292,0.0
mtd_ai,200,0.005045306209322874,0.41208791208791207,8474.006445951749,0.25333333333333335,150,5,0.1111111111111111,0.19676487174787588,0.8491533426429292,0.0
